route_id,from_place_id,from_name_en,to_place_id,to_name_en,segment_distance_km,direction,source_id
BRTA_A_406_NO,PLC0316,Rayerbag,PLC0171,Kanchpur,7.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_406_NO,PLC0171,Kanchpur,PLC0316,Rayerbag,7.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_406_NO,PLC0171,Kanchpur,PLC0209,Madanpur,3.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_406_NO,PLC0209,Madanpur,PLC0171,Kanchpur,3.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_406_NO,PLC0209,Madanpur,PLC0350,Sonargaon,9.1,forward,SRC_BRTA_METRO_FARES
BRTA_A_406_NO,PLC0350,Sonargaon,PLC0209,Madanpur,9.1,reverse,SRC_BRTA_METRO_FARES
BRTA_A_414_NO,PLC0379,Uttara Diabari,PLC0135,House Building,3.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_414_NO,PLC0135,House Building,PLC0379,Uttara Diabari,3.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_414_NO,PLC0135,House Building,PLC0001,Abdullahpur,1.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_414_NO,PLC0001,Abdullahpur,PLC0135,House Building,1.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_414_NO,PLC0001,Abdullahpur,PLC0169,Kamarpara,2.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_414_NO,PLC0169,Kamarpara,PLC0001,Abdullahpur,2.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_414_NO,PLC0169,Kamarpara,PLC0093,Dhaur,3.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_414_NO,PLC0093,Dhaur,PLC0169,Kamarpara,3.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_414_NO,PLC0093,Dhaur,PLC0101,Diabari Morh,11.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_414_NO,PLC0101,Diabari Morh,PLC0093,Dhaur,11.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_414_NO,PLC0101,Diabari Morh,PLC0226,Mazar Road,0.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_414_NO,PLC0226,Mazar Road,PLC0101,Diabari Morh,0.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_414_NO,PLC0226,Mazar Road,PLC0239,Mirpur-1,1.2,forward,SRC_BRTA_METRO_FARES
BRTA_A_414_NO,PLC0239,Mirpur-1,PLC0226,Mazar Road,1.2,reverse,SRC_BRTA_METRO_FARES
BRTA_A_414_NO,PLC0239,Mirpur-1,PLC0362,Technical,2.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_414_NO,PLC0362,Technical,PLC0239,Mirpur-1,2.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_414_NO,PLC0362,Technical,PLC0346,Shyamoli,1.6,forward,SRC_BRTA_METRO_FARES
BRTA_A_414_NO,PLC0346,Shyamoli,PLC0362,Technical,1.6,reverse,SRC_BRTA_METRO_FARES
BRTA_A_414_NO,PLC0346,Shyamoli,PLC0012,Asad Gate,0.2,forward,SRC_BRTA_METRO_FARES
BRTA_A_414_NO,PLC0012,Asad Gate,PLC0346,Shyamoli,0.2,reverse,SRC_BRTA_METRO_FARES
BRTA_A_414_NO,PLC0012,Asad Gate,PLC0253,Mohammadpur,1.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_414_NO,PLC0253,Mohammadpur,PLC0012,Asad Gate,1.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_414_NO,PLC0253,Mohammadpur,PLC0047,Basila Bridge,1.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_414_NO,PLC0047,Basila Bridge,PLC0253,Mohammadpur,1.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_414_NO,PLC0047,Basila Bridge,PLC0121,Ghater Char,2.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_414_NO,PLC0121,Ghater Char,PLC0047,Basila Bridge,2.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_421_NO,PLC0348,Signboard,PLC0143,Jatrabari,5.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_421_NO,PLC0143,Jatrabari,PLC0348,Signboard,5.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_421_NO,PLC0143,Jatrabari,PLC0327,Sayedabad,1.1,forward,SRC_BRTA_METRO_FARES
BRTA_A_421_NO,PLC0327,Sayedabad,PLC0143,Jatrabari,1.1,reverse,SRC_BRTA_METRO_FARES
BRTA_A_421_NO,PLC0327,Sayedabad,PLC0266,Mugda,1.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_421_NO,PLC0266,Mugda,PLC0327,Sayedabad,1.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_421_NO,PLC0266,Mugda,PLC0189,Khilgaon Flyover,1.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_421_NO,PLC0189,Khilgaon Flyover,PLC0266,Mugda,1.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_421_NO,PLC0189,Khilgaon Flyover,PLC0305,Rajarbagh,2.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_421_NO,PLC0305,Rajarbagh,PLC0189,Khilgaon Flyover,2.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_421_NO,PLC0305,Rajarbagh,PLC0210,Magbazar,2.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_421_NO,PLC0210,Magbazar,PLC0305,Rajarbagh,2.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_421_NO,PLC0210,Magbazar,PLC0039,Banglamotor,1.1,forward,SRC_BRTA_METRO_FARES
BRTA_A_421_NO,PLC0039,Banglamotor,PLC0210,Magbazar,1.1,reverse,SRC_BRTA_METRO_FARES
BRTA_A_421_NO,PLC0039,Banglamotor,PLC0112,Farmgate,1.4,forward,SRC_BRTA_METRO_FARES
BRTA_A_421_NO,PLC0112,Farmgate,PLC0039,Banglamotor,1.4,reverse,SRC_BRTA_METRO_FARES
BRTA_A_421_NO,PLC0112,Farmgate,PLC0012,Asad Gate,2.3,forward,SRC_BRTA_METRO_FARES
BRTA_A_421_NO,PLC0012,Asad Gate,PLC0112,Farmgate,2.3,reverse,SRC_BRTA_METRO_FARES
BRTA_A_421_NO,PLC0012,Asad Gate,PLC0163,Kalyanpur,2.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_421_NO,PLC0163,Kalyanpur,PLC0012,Asad Gate,2.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_421_NO,PLC0163,Kalyanpur,PLC0114,Gabtoli,1.4,forward,SRC_BRTA_METRO_FARES
BRTA_A_421_NO,PLC0114,Gabtoli,PLC0163,Kalyanpur,1.4,reverse,SRC_BRTA_METRO_FARES
BRTA_A_421_NO,PLC0114,Gabtoli,PLC0326,Savar,14.6,forward,SRC_BRTA_METRO_FARES
BRTA_A_421_NO,PLC0326,Savar,PLC0114,Gabtoli,14.6,reverse,SRC_BRTA_METRO_FARES
BRTA_A_421_NO,PLC0326,Savar,PLC0267,Nabinagar,8.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_421_NO,PLC0267,Nabinagar,PLC0326,Savar,8.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_422_NO,PLC0170,Kamrangirchar (Beribadh),PLC0253,Mohammadpur,9.2,forward,SRC_BRTA_METRO_FARES
BRTA_A_422_NO,PLC0253,Mohammadpur,PLC0170,Kamrangirchar (Beribadh),9.2,reverse,SRC_BRTA_METRO_FARES
BRTA_A_422_NO,PLC0253,Mohammadpur,PLC0012,Asad Gate,1.4,forward,SRC_BRTA_METRO_FARES
BRTA_A_422_NO,PLC0012,Asad Gate,PLC0253,Mohammadpur,1.4,reverse,SRC_BRTA_METRO_FARES
BRTA_A_422_NO,PLC0012,Asad Gate,PLC0362,Technical,3.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_422_NO,PLC0362,Technical,PLC0012,Asad Gate,3.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_422_NO,PLC0362,Technical,PLC0239,Mirpur-1,1.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_422_NO,PLC0239,Mirpur-1,PLC0362,Technical,1.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_422_NO,PLC0239,Mirpur-1,PLC0330,Shah Ali Mazar,0.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_422_NO,PLC0330,Shah Ali Mazar,PLC0239,Mirpur-1,0.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_422_NO,PLC0330,Shah Ali Mazar,PLC0099,Diabari (Beribadh),1.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_422_NO,PLC0099,Diabari (Beribadh),PLC0330,Shah Ali Mazar,1.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_422_NO,PLC0099,Diabari (Beribadh),PLC0094,Dhaur Morh,13.3,forward,SRC_BRTA_METRO_FARES
BRTA_A_422_NO,PLC0094,Dhaur Morh,PLC0099,Diabari (Beribadh),13.3,reverse,SRC_BRTA_METRO_FARES
BRTA_A_422_NO,PLC0094,Dhaur Morh,PLC0146,Jirabo,5.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_422_NO,PLC0146,Jirabo,PLC0094,Dhaur Morh,5.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_422_NO,PLC0146,Jirabo,PLC0273,Narsinghpur,6.6,forward,SRC_BRTA_METRO_FARES
BRTA_A_422_NO,PLC0273,Narsinghpur,PLC0146,Jirabo,6.6,reverse,SRC_BRTA_METRO_FARES
BRTA_A_422_NO,PLC0273,Narsinghpur,PLC0175,Kasempur,4.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_422_NO,PLC0175,Kasempur,PLC0273,Narsinghpur,4.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_422_NO,PLC0175,Kasempur,PLC0197,Konabari,4.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_422_NO,PLC0197,Konabari,PLC0175,Kasempur,4.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_424_NO,PLC0348,Signboard,PLC0143,Jatrabari,5.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_424_NO,PLC0143,Jatrabari,PLC0348,Signboard,5.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_424_NO,PLC0143,Jatrabari,PLC0327,Sayedabad,1.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_424_NO,PLC0327,Sayedabad,PLC0143,Jatrabari,1.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_424_NO,PLC0327,Sayedabad,PLC0220,Maniknagar,1.4,forward,SRC_BRTA_METRO_FARES
BRTA_A_424_NO,PLC0220,Maniknagar,PLC0327,Sayedabad,1.4,reverse,SRC_BRTA_METRO_FARES
BRTA_A_424_NO,PLC0220,Maniknagar,PLC0044,Basabo,2.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_424_NO,PLC0044,Basabo,PLC0220,Maniknagar,2.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_424_NO,PLC0044,Basabo,PLC0212,Malibagh,1.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_424_NO,PLC0212,Malibagh,PLC0044,Basabo,1.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_424_NO,PLC0212,Malibagh,PLC0312,Rampura,2.4,forward,SRC_BRTA_METRO_FARES
BRTA_A_424_NO,PLC0312,Rampura,PLC0212,Malibagh,2.4,reverse,SRC_BRTA_METRO_FARES
BRTA_A_424_NO,PLC0312,Rampura,PLC0023,Badda,1.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_424_NO,PLC0023,Badda,PLC0312,Rampura,1.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_424_NO,PLC0023,Badda,PLC0284,Notun Bazar,2.1,forward,SRC_BRTA_METRO_FARES
BRTA_A_424_NO,PLC0284,Notun Bazar,PLC0023,Badda,2.1,reverse,SRC_BRTA_METRO_FARES
BRTA_A_424_NO,PLC0284,Notun Bazar,PLC0204,Kuril Biswa Road,2.6,forward,SRC_BRTA_METRO_FARES
BRTA_A_424_NO,PLC0204,Kuril Biswa Road,PLC0284,Notun Bazar,2.6,reverse,SRC_BRTA_METRO_FARES
BRTA_A_424_NO,PLC0204,Kuril Biswa Road,PLC0193,Khilkhet,1.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_424_NO,PLC0193,Khilkhet,PLC0204,Kuril Biswa Road,1.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_424_NO,PLC0193,Khilkhet,PLC0005,Airport,2.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_424_NO,PLC0005,Airport,PLC0193,Khilkhet,2.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_424_NO,PLC0005,Airport,PLC0001,Abdullahpur,3.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_424_NO,PLC0001,Abdullahpur,PLC0005,Airport,3.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_424_NO,PLC0001,Abdullahpur,PLC0169,Kamarpara,2.2,forward,SRC_BRTA_METRO_FARES
BRTA_A_424_NO,PLC0169,Kamarpara,PLC0001,Abdullahpur,2.2,reverse,SRC_BRTA_METRO_FARES
BRTA_A_424_NO,PLC0169,Kamarpara,PLC0093,Dhaur,3.3,forward,SRC_BRTA_METRO_FARES
BRTA_A_424_NO,PLC0093,Dhaur,PLC0169,Kamarpara,3.3,reverse,SRC_BRTA_METRO_FARES
BRTA_A_426_NO,PLC0171,Kanchpur,PLC0131,Hanif Flyover,14.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_426_NO,PLC0131,Hanif Flyover,PLC0171,Kanchpur,14.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_426_NO,PLC0131,Hanif Flyover,PLC0288,Palashi,3.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_426_NO,PLC0288,Palashi,PLC0131,Hanif Flyover,3.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_426_NO,PLC0288,Palashi,PLC0019,Azimpur (Dhakeswari),0.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_426_NO,PLC0019,Azimpur (Dhakeswari),PLC0288,Palashi,0.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_426_NO,PLC0019,Azimpur (Dhakeswari),PLC0156,Kalabagan,3.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_426_NO,PLC0156,Kalabagan,PLC0019,Azimpur (Dhakeswari),3.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_426_NO,PLC0156,Kalabagan,PLC0346,Shyamoli,3.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_426_NO,PLC0346,Shyamoli,PLC0156,Kalabagan,3.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_426_NO,PLC0346,Shyamoli,PLC0114,Gabtoli,2.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_426_NO,PLC0114,Gabtoli,PLC0346,Shyamoli,2.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_426_NO,PLC0114,Gabtoli,PLC0326,Savar,14.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_426_NO,PLC0326,Savar,PLC0114,Gabtoli,14.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_426_NO,PLC0326,Savar,PLC0267,Nabinagar,8.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_426_NO,PLC0267,Nabinagar,PLC0326,Savar,8.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_426_NO,PLC0267,Nabinagar,PLC0137,Islampur,3.1,forward,SRC_BRTA_METRO_FARES
BRTA_A_426_NO,PLC0137,Islampur,PLC0267,Nabinagar,3.1,reverse,SRC_BRTA_METRO_FARES
BRTA_A_426_NO,PLC0137,Islampur,PLC0157,Kalampur,7.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_426_NO,PLC0157,Kalampur,PLC0137,Islampur,7.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_426_NO,PLC0157,Kalampur,PLC0218,Manikganj,17.9,forward,SRC_BRTA_METRO_FARES
BRTA_A_426_NO,PLC0218,Manikganj,PLC0157,Kalampur,17.9,reverse,SRC_BRTA_METRO_FARES
BRTA_A_426_NO,PLC0218,Manikganj,PLC0041,Baniajuri,7.1,forward,SRC_BRTA_METRO_FARES
BRTA_A_426_NO,PLC0041,Baniajuri,PLC0218,Manikganj,7.1,reverse,SRC_BRTA_METRO_FARES
BRTA_A_426_NO,PLC0041,Baniajuri,PLC0066,Borongail,6.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_426_NO,PLC0066,Borongail,PLC0041,Baniajuri,6.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_426_NO,PLC0066,Borongail,PLC0375,Utholi,6.6,forward,SRC_BRTA_METRO_FARES
BRTA_A_426_NO,PLC0375,Utholi,PLC0066,Borongail,6.6,reverse,SRC_BRTA_METRO_FARES
BRTA_A_426_NO,PLC0375,Utholi,PLC0293,Paturia,7.6,forward,SRC_BRTA_METRO_FARES
BRTA_A_426_NO,PLC0293,Paturia,PLC0375,Utholi,7.6,reverse,SRC_BRTA_METRO_FARES
BRTA_A_429_NO,PLC0326,Savar,PLC0132,Hemayetpur,7.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_429_NO,PLC0132,Hemayetpur,PLC0326,Savar,7.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_429_NO,PLC0132,Hemayetpur,PLC0114,Gabtoli,7.2,forward,SRC_BRTA_METRO_FARES
BRTA_A_429_NO,PLC0114,Gabtoli,PLC0132,Hemayetpur,7.2,reverse,SRC_BRTA_METRO_FARES
BRTA_A_429_NO,PLC0114,Gabtoli,PLC0346,Shyamoli,2.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_429_NO,PLC0346,Shyamoli,PLC0114,Gabtoli,2.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_429_NO,PLC0346,Shyamoli,PLC0012,Asad Gate,1.9,forward,SRC_BRTA_METRO_FARES
BRTA_A_429_NO,PLC0012,Asad Gate,PLC0346,Shyamoli,1.9,reverse,SRC_BRTA_METRO_FARES
BRTA_A_429_NO,PLC0012,Asad Gate,PLC0112,Farmgate,2.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_429_NO,PLC0112,Farmgate,PLC0012,Asad Gate,2.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_429_NO,PLC0112,Farmgate,PLC0039,Banglamotor,1.3,forward,SRC_BRTA_METRO_FARES
BRTA_A_429_NO,PLC0039,Banglamotor,PLC0112,Farmgate,1.3,reverse,SRC_BRTA_METRO_FARES
BRTA_A_429_NO,PLC0039,Banglamotor,PLC0331,Shahbag,0.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_429_NO,PLC0331,Shahbag,PLC0039,Banglamotor,0.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_429_NO,PLC0331,Shahbag,PLC0222,Matsya Bhaban,1.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_429_NO,PLC0222,Matsya Bhaban,PLC0331,Shahbag,1.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_429_NO,PLC0222,Matsya Bhaban,PLC0298,Press Club,0.6,forward,SRC_BRTA_METRO_FARES
BRTA_A_429_NO,PLC0298,Press Club,PLC0222,Matsya Bhaban,0.6,reverse,SRC_BRTA_METRO_FARES
BRTA_A_429_NO,PLC0298,Press Club,PLC0291,Paltan,0.4,forward,SRC_BRTA_METRO_FARES
BRTA_A_429_NO,PLC0291,Paltan,PLC0298,Press Club,0.4,reverse,SRC_BRTA_METRO_FARES
BRTA_A_429_NO,PLC0291,Paltan,PLC0125,Gulistan,0.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_429_NO,PLC0125,Gulistan,PLC0291,Paltan,0.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_429_NO,PLC0125,Gulistan,PLC0332,Shanir Akhra,5.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_429_NO,PLC0332,Shanir Akhra,PLC0125,Gulistan,5.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_429_NO,PLC0332,Shanir Akhra,PLC0348,Signboard,3.6,forward,SRC_BRTA_METRO_FARES
BRTA_A_429_NO,PLC0348,Signboard,PLC0332,Shanir Akhra,3.6,reverse,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0053,Bhawal Vita (South Keraniganj),PLC0002,Abdullahpur (Jail),3.9,forward,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0002,Abdullahpur (Jail),PLC0053,Bhawal Vita (South Keraniganj),3.9,reverse,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0002,Abdullahpur (Jail),PLC0307,Rajendrapur Bazar,0.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0307,Rajendrapur Bazar,PLC0002,Abdullahpur (Jail),0.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0307,Rajendrapur Bazar,PLC0076,Chunkutia Bazar,4.2,forward,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0076,Chunkutia Bazar,PLC0307,Rajendrapur Bazar,4.2,reverse,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0076,Chunkutia Bazar,PLC0151,Kadamtoli,0.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0151,Kadamtoli,PLC0076,Chunkutia Bazar,0.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0151,Kadamtoli,PLC0020,Babu Bazar,1.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0020,Babu Bazar,PLC0151,Kadamtoli,1.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0020,Babu Bazar,PLC0126,Gulistan (Fulbaria),1.4,forward,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0126,Gulistan (Fulbaria),PLC0020,Babu Bazar,1.4,reverse,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0126,Gulistan (Fulbaria),PLC0291,Paltan,0.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0291,Paltan,PLC0126,Gulistan (Fulbaria),0.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0291,Paltan,PLC0155,Kakrail,0.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0155,Kakrail,PLC0291,Paltan,0.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0155,Kakrail,PLC0212,Malibagh,0.9,forward,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0212,Malibagh,PLC0155,Kakrail,0.9,reverse,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0212,Malibagh,PLC0265,Mouchak (Flyover),0.3,forward,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0265,Mouchak (Flyover),PLC0212,Malibagh,0.3,reverse,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0265,Mouchak (Flyover),PLC0312,Rampura,1.6,forward,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0312,Rampura,PLC0265,Mouchak (Flyover),1.6,reverse,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0312,Rampura,PLC0023,Badda,3.4,forward,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0023,Badda,PLC0312,Rampura,3.4,reverse,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0023,Badda,PLC0284,Notun Bazar,1.1,forward,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0284,Notun Bazar,PLC0023,Badda,1.1,reverse,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0284,Notun Bazar,PLC0204,Kuril Biswa Road,2.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0204,Kuril Biswa Road,PLC0284,Notun Bazar,2.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0204,Kuril Biswa Road,PLC0193,Khilkhet,1.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0193,Khilkhet,PLC0204,Kuril Biswa Road,1.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0193,Khilkhet,PLC0005,Airport,2.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0005,Airport,PLC0193,Khilkhet,2.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0005,Airport,PLC0135,House Building,2.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0135,House Building,PLC0005,Airport,2.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0135,House Building,PLC0098,Diabari,3.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_430_NO,PLC0098,Diabari,PLC0135,House Building,3.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0387,Zoo,PLC0239,Mirpur-1,1.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0239,Mirpur-1,PLC0387,Zoo,1.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0239,Mirpur-1,PLC0362,Technical,2.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0362,Technical,PLC0239,Mirpur-1,2.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0362,Technical,PLC0012,Asad Gate,3.6,forward,SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0012,Asad Gate,PLC0362,Technical,3.6,reverse,SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0012,Asad Gate,PLC0329,Science Lab,2.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0329,Science Lab,PLC0012,Asad Gate,2.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0329,Science Lab,PLC0018,Azimpur,2.6,forward,SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0018,Azimpur,PLC0329,Science Lab,2.6,reverse,SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0018,Azimpur,PLC0071,Chankharpul,3.6,forward,SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0071,Chankharpul,PLC0018,Azimpur,3.6,reverse,SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0071,Chankharpul,PLC0113,Fulbaria,1.6,forward,SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0113,Fulbaria,PLC0071,Chankharpul,1.6,reverse,SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0113,Fulbaria,PLC0276,Nayabazar,1.2,forward,SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0276,Nayabazar,PLC0113,Fulbaria,1.2,reverse,SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0276,Nayabazar,PLC0021,Babu Bazar Bridge,1.3,forward,SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0021,Babu Bazar Bridge,PLC0276,Nayabazar,1.3,reverse,SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0021,Babu Bazar Bridge,PLC0151,Kadamtoli,1.3,forward,SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0151,Kadamtoli,PLC0021,Babu Bazar Bridge,1.3,reverse,SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0151,Kadamtoli,PLC0198,Konakhola,4.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_431_NO,PLC0198,Konakhola,PLC0151,Kadamtoli,4.8,reverse,SRC_BRTA_METRO_FARES
